HTTP,path,controller,javaMethod,출처,선언파일,line
GET,/arms/export/templates/test/master-report,TemplateTestController,testMasterReportGet,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,263
POST,/arms/export/templates/test/master-report,TemplateTestController,testMasterReportPost,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,283
GET,/arms/export/templates/test/master-report/analyze,TemplateTestController,analyzeMasterReportTemplate,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,296
GET,/arms/export/templates/test/simple-chart,TemplateTestController,testSimpleChartGet,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,585
POST,/arms/export/templates/test/simple-chart,TemplateTestController,testSimpleChartPost,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,612
GET,/arms/export/templates/test/textarea,TemplateTestController,testTextareaGet,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,879
POST,/arms/export/templates/test/textarea,TemplateTestController,testTextareaPost,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,908
GET,/arms/export/templates/test/textarea/analyze,TemplateTestController,analyzeTextareaTemplate,자체,com/arms/api/report/export_service/controller/TemplateTestController.java,918
POST,/admin/arms/analysis/time/heatmap-data,TimeController,getHeatMapDataForYear,자체,com/arms/api/analysis/time/controller/TimeController.java,31
POST,/admin/arms/analysis/time/scatter-data,TimeController,getScatterChartData,자체,com/arms/api/analysis/time/controller/TimeController.java,43
POST,/admin/arms/analysis/time/updated-issue/multi-combination-data,TimeController,getMultiCombinationChartData,자체,com/arms/api/analysis/time/controller/TimeController.java,55
POST,/admin/arms/analysis/time/updated-ridgeline,TimeController,getRidgeLineData,자체,com/arms/api/analysis/time/controller/TimeController.java,79
POST,/admin/arms/analysis/time/updated-timeline,TimeController,getUpdatedPdServiceVersionAlmIssueByDate,자체,com/arms/api/analysis/time/controller/TimeController.java,67
GET,/arms/analysis/top-menu/issue/req-and-subtask,TopMenuController,analysisTopMenuSubTaskStatusSummary,자체,com/arms/api/analysis/topmenu/controller/TopMenuController.java,49
GET,/arms/analysis/top-menu/resource-info,TopMenuController,topMenuResourceInfoWithReqAndSubtask,자체,com/arms/api/analysis/topmenu/controller/TopMenuController.java,57
GET,/arms/analysis/top-menu/version/period,TopMenuController,analysisTopMenuVersionPeriod,자체,com/arms/api/analysis/topmenu/controller/TopMenuController.java,67
POST,/arms/analysis/top-menu/{changeReqTableName}/comprehensive-data,TopMenuController,analysisTopMenuData,자체,com/arms/api/analysis/topmenu/controller/TopMenuController.java,37
POST,/arms/analysis/top-menu/{changeReqTableName}/getReqAddListByFilter,TopMenuController,analysisTopMenuReqStatusSummary,자체,com/arms/api/analysis/topmenu/controller/TopMenuController.java,23
POST,/arms/userGroup/addNode.do,UserGroupController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/userGroup/alterNode.do,UserGroupController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/userGroup/alterNodeType.do,UserGroupController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/userGroup/analyzeNode.do,UserGroupController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
PUT,/arms/userGroup/description,UserGroupController,updateDescription,자체,com/arms/api/usergroup/controller/UserGroupController.java,86
GET,/arms/userGroup/getChildNode.do,UserGroupController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/userGroup/getMonitor.do,UserGroupController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/userGroup/getNode.do,UserGroupController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/userGroup/getNodesWithoutRoot.do,UserGroupController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/userGroup/getPaginatedChildNode.do,UserGroupController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/userGroup/group,UserGroupController,addGroup,자체,com/arms/api/usergroup/controller/UserGroupController.java,61
GET,/arms/userGroup/group/{groupId},UserGroupController,getGroupEntity,자체,com/arms/api/usergroup/controller/UserGroupController.java,53
GET,/arms/userGroup/list-by-product/{productServiceId},UserGroupController,getUserGroupListByProductServiceId,자체,com/arms/api/usergroup/controller/UserGroupController.java,35
POST,/arms/userGroup/members,UserGroupController,updateMembers,자체,com/arms/api/usergroup/controller/UserGroupController.java,70
GET,/arms/userGroup/members/{groupId},UserGroupController,getGroupMembers,자체,com/arms/api/usergroup/controller/UserGroupController.java,45
POST,/arms/userGroup/moveNode.do,UserGroupController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/userGroup/removeNode.do,UserGroupController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/userGroup/searchNode.do,UserGroupController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/userGroup/send-message,UserGroupController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/userGroup/softDelete/{cId},UserGroupController,softDelete,자체,com/arms/api/usergroup/controller/UserGroupController.java,78
PUT,/arms/userGroup/updateNode.do,UserGroupController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/report/weekly/collaborate-kpi/export,WeeklyKpiReportController,exportWeeklyKpiReport,자체,com/arms/api/report/collaboratekpi/controller/WeeklyKpiReportController.java,34
GET,/arms/report/weekly/collaborate-kpi/export/mock,WeeklyKpiReportController,exportMockWeeklyKpiReport,자체,com/arms/api/report/collaboratekpi/controller/WeeklyKpiReportController.java,56
GET,/arms/report/getAvgIssuePerAssigneeOverallTime,WeeklyReportController,getAvgIssuePerAssigneeOverallTime,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,150
POST,/arms/report/weekly/business-report,WeeklyReportController,fetchWeeklyBusinessReport,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,39
POST,/arms/report/weekly/business-report/export,WeeklyReportController,exportWeeklyBusinessReport,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,45
GET,/arms/report/weekly/business-report/export/mock,WeeklyReportController,exportMockWeeklyBusinessReport,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,82
POST,/arms/report/weekly/export,WeeklyReportController,exportWeeklyReport,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,115
POST,/arms/report/weekly/export/pdf,WeeklyReportController,exportWeeklyReportPDF,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,135
POST,/arms/report/weekly/resource,WeeklyReportController,fetchResourceData,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,110
POST,/arms/report/weekly/scope,WeeklyReportController,fetchScopeData,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,105
POST,/arms/report/weekly/send-request-dto,WeeklyReportController,mapWeeklyReportRequest,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,144
POST,/arms/report/weekly/time,WeeklyReportController,fetchTimeData,자체,com/arms/api/report/weekly/controller/WeeklyReportController.java,100
POST,/arms/wiki/addNode.do,WikiController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/wiki/alterNode.do,WikiController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/wiki/alterNodeType.do,WikiController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/wiki/analyzeNode.do,WikiController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
PUT,/arms/wiki/changeRecent.do,WikiController,changeRecent,자체,com/arms/api/wiki/controller/WikiController.java,298
GET,/arms/wiki/getChildNode.do,WikiController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/wiki/getMonitor.do,WikiController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/wiki/getNode.do,WikiController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/wiki/getNodesWithoutRoot.do,WikiController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/wiki/getPaginatedChildNode.do,WikiController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/wiki/imageUpload.do,WikiController,imageUpload,자체,com/arms/api/wiki/controller/WikiController.java,389
POST,/arms/wiki/moveNode.do,WikiController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/wiki/removeNode.do,WikiController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/wiki/searchNode.do,WikiController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/wiki/send-message,WikiController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/wiki/updateNode.do,WikiController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
PUT,/arms/wiki/updateWiki.do,WikiController,updateWiki,자체,com/arms/api/wiki/controller/WikiController.java,285
POST,/arms/wiki/{changeReqTableName}/addNode.do,WikiController,addNode,자체,com/arms/api/wiki/controller/WikiController.java,213
PUT,/arms/wiki/{changeReqTableName}/alterNode.do,WikiController,alterNode,자체,com/arms/api/wiki/controller/WikiController.java,310
PUT,/arms/wiki/{changeReqTableName}/alterNodeType.do,WikiController,alterNodeType,자체,com/arms/api/wiki/controller/WikiController.java,332
GET,/arms/wiki/{changeReqTableName}/getChildNode.do,WikiController,getChildNode,자체,com/arms/api/wiki/controller/WikiController.java,108
GET,/arms/wiki/{changeReqTableName}/getMonitor.do,WikiController,getMonitor,자체,com/arms/api/wiki/controller/WikiController.java,370
GET,/arms/wiki/{changeReqTableName}/getNode.do,WikiController,getNode,자체,com/arms/api/wiki/controller/WikiController.java,47
GET,/arms/wiki/{changeReqTableName}/getNodesWithoutRoot.do,WikiController,getNodesWithoutRoot,자체,com/arms/api/wiki/controller/WikiController.java,134
GET,/arms/wiki/{changeReqTableName}/getPaginatedChildNode.do,WikiController,getPaginatedChildNode,자체,com/arms/api/wiki/controller/WikiController.java,162
POST,/arms/wiki/{changeReqTableName}/moveNode.do,WikiController,moveNode,자체,com/arms/api/wiki/controller/WikiController.java,351
DELETE,/arms/wiki/{changeReqTableName}/removeNode.do,WikiController,removeNode,자체,com/arms/api/wiki/controller/WikiController.java,244
GET,/arms/wiki/{changeReqTableName}/searchNode.do,WikiController,searchNode,자체,com/arms/api/wiki/controller/WikiController.java,189
PUT,/arms/wiki/{changeReqTableName}/updateNode.do,WikiController,updateNode,자체,com/arms/api/wiki/controller/WikiController.java,267
